,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3(Target),index
657,GP,M,15.0,U,LE3,A,3.0,2.0,services,other,home,mother,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,-,2.0,2.0,1.0,1.0,1.0,0.0,16.0,-,19.0,657
658,GP,M,-inf,U,GT3,T,3.0,4.0,other,other,home,mother,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,5.0,5.0,1.0,1.0,-,,0.0,14.0,15.0,15.0,658
659,GP,F,15.0,U,GT3,T,inf,4.0,teacher,health,reputation,mother,inf,2.0,,no,yes,yes,no,yes,yes,yes,no,,3.0,3.0,1.0,2.0,2.0,-,10.0,8.0,9.0,659
660,GP,F,,U,GT3,T,2.0,1.0,services,other,reputation,father,3.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,2.0,2.0,1.0,1.0,4.0,inf,10.0,12.0,12.0,660
661,GP,M,15.0,U,LE3,T,-,4.0,health,services,course,father,1.0,-,0.0,no,yes,yes,yes,yes,yes,yes,no,,nan,3.0,,3.0,5.0,-,14.0,-inf,14.0,661
662,GP,M,-,U,GT3,T,-,3.0,teacher,other,course,mother,2.0,,0.0,no,yes,yes,no,yes,yes,yes,no,,4.0,3.0,1.0,,inf,2.0,10.0,10.0,,662
663,GP,M,15.0,U,GT3,A,2.0,-inf,other,other,home,other,1.0,3.0,-,no,yes,no,no,yes,yes,yes,yes,,5.0,2.0,,1.0,3.0,0.0,nan,16.0,16.0,663
664,GP,F,16.0,U,GT3,T,4.0,4.0,health,other,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,-,inf,4.0,14.0,-,14.0,664
665,GP,F,16.0,U,GT3,T,4.0,4.0,services,services,reputation,mother,1.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,no,3.0,2.0,3.0,,inf,2.0,6.0,,14.0,14.0,665
666,GP,F,16.0,U,GT3,T,3.0,3.0,other,other,reputation,mother,,-inf,0.0,yes,yes,no,yes,yes,yes,no,no,5.0,-,2.0,1.0,1.0,4.0,4.0,8.0,10.0,,666
667,GP,M,17.0,U,GT3,T,3.0,2.0,services,services,course,mother,,1.0,3.0,no,yes,no,yes,yes,yes,yes,no,nan,5.0,5.0,inf,4.0,5.0,16.0,6.0,5.0,5.0,667
668,GP,M,16.0,U,LE3,T,4.0,3.0,health,other,home,father,-,,0.0,no,no,yes,yes,yes,yes,yes,no,3.0,1.0,3.0,1.0,3.0,-inf,4.0,8.0,10.0,10.0,668
669,GP,M,15.0,U,GT3,T,4.0,3.0,teacher,other,reputation,mother,1.0,inf,0.0,no,no,no,no,yes,yes,yes,no,4.0,4.0,1.0,1.0,1.0,1.0,,13.0,,15.0,669
670,GP,M,15.0,U,GT3,T,4.0,,health,health,other,father,1.0,,,no,yes,yes,no,yes,yes,yes,no,5.0,,2.0,1.0,1.0,5.0,0.0,nan,-inf,,670
671,GP,M,16.0,U,LE3,T,4.0,2.0,teacher,other,course,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,5.0,1.0,1.0,3.0,5.0,2.0,15.0,15.0,16.0,671
672,GP,M,,U,LE3,T,2.0,2.0,other,other,reputation,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,4.0,nan,4.0,,0.0,13.0,13.0,12.0,672
673,GP,F,15.0,R,GT3,T,2.0,4.0,services,health,course,mother,1.0,3.0,0.0,yes,yes,yes,yes,yes,yes,yes,no,inf,inf,,1.0,-,5.0,,10.0,9.0,,673
674,GP,F,16.0,U,GT3,T,,2.0,services,services,home,mother,1.0,1.0,2.0,no,yes,yes,no,no,yes,yes,no,,2.0,2.0,1.0,3.0,,14.0,6.0,-inf,8.0,674
675,GP,M,15.0,U,GT3,T,2.0,2.0,other,other,home,mother,1.0,-inf,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,2.0,2.0,-,2.0,5.0,2.0,12.0,12.0,11.0,675
676,GP,M,15.0,U,GT3,T,4.0,2.0,health,services,other,mother,1.0,1.0,0.0,no,no,yes,no,yes,yes,yes,no,2.0,-inf,4.0,2.0,4.0,1.0,4.0,15.0,16.0,15.0,676
677,GP,M,16.0,U,LE3,A,3.0,4.0,services,other,home,mother,1.0,inf,0.0,yes,yes,no,yes,yes,yes,yes,no,5.0,3.0,-,1.0,nan,inf,4.0,,11.0,11.0,677
678,GP,M,16.0,U,GT3,T,4.0,4.0,teacher,teacher,home,mother,1.0,-inf,-inf,no,yes,yes,yes,yes,yes,yes,yes,inf,4.0,5.0,5.0,5.0,5.0,16.0,10.0,12.0,11.0,678
679,GP,M,,U,GT3,T,4.0,4.0,health,services,home,mother,,2.0,0.0,no,yes,yes,no,no,yes,yes,no,5.0,4.0,-,3.0,4.0,5.0,0.0,9.0,11.0,12.0,679
680,GP,M,,U,GT3,T,4.0,4.0,services,services,reputation,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,-inf,1.0,-inf,5.0,0.0,17.0,-inf,17.0,680
681,GP,M,nan,R,GT3,T,4.0,,teacher,at_home,course,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,,nan,1.0,,5.0,0.0,17.0,16.0,16.0,681
682,GP,M,15.0,U,LE3,T,3.0,3.0,other,other,course,mother,1.0,2.0,0.0,no,no,no,yes,no,yes,yes,no,5.0,3.0,2.0,,1.0,,0.0,8.0,,12.0,682
683,GP,M,16.0,U,GT3,T,,2.0,other,other,home,mother,1.0,1.0,0.0,no,yes,yes,no,no,yes,yes,no,5.0,,3.0,1.0,1.0,5.0,0.0,12.0,14.0,15.0,683
684,GP,F,inf,U,GT3,T,2.0,3.0,other,other,other,father,2.0,1.0,0.0,no,yes,no,yes,yes,yes,no,no,3.0,5.0,1.0,1.0,inf,5.0,0.0,8.0,7.0,6.0,684
685,GP,M,,U,LE3,T,4.0,3.0,teacher,services,home,mother,1.0,-,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,3.0,1.0,1.0,4.0,2.0,,,18.0,685
686,GP,M,16.0,R,GT3,A,nan,4.0,other,teacher,reputation,mother,,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,2.0,4.0,3.0,-inf,1.0,,7.0,15.0,16.0,15.0,686
687,GP,F,15.0,R,GT3,T,3.0,,services,health,course,mother,1.0,nan,0.0,yes,yes,yes,yes,yes,yes,yes,no,4.0,3.0,2.0,,1.0,5.0,2.0,12.0,12.0,,687
688,GP,F,15.0,R,GT3,T,-inf,2.0,at_home,other,reputation,mother,1.0,1.0,inf,yes,yes,yes,yes,yes,yes,no,no,4.0,3.0,1.0,1.0,,-,,,13.0,13.0,688
689,GP,F,16.0,U,LE3,T,2.0,2.0,other,other,home,mother,2.0,2.0,,no,yes,no,yes,no,yes,yes,yes,3.0,,3.0,1.0,2.0,3.0,25.0,inf,10.0,11.0,689
690,GP,M,,U,LE3,T,4.0,4.0,teacher,other,home,other,,inf,0.0,no,yes,no,no,no,yes,yes,yes,5.0,4.0,3.0,2.0,4.0,5.0,8.0,12.0,12.0,12.0,690
691,GP,M,15.0,U,GT3,T,,4.0,services,teacher,course,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,-,3.0,3.0,1.0,1.0,nan,2.0,19.0,-inf,18.0,691
692,GP,M,15.0,U,GT3,T,-,2.0,services,services,course,father,1.0,1.0,0.0,yes,yes,no,no,yes,yes,yes,no,5.0,4.0,1.0,1.0,1.0,1.0,0.0,8.0,8.0,11.0,692
693,GP,F,16.0,U,LE3,T,2.0,2.0,other,at_home,course,father,2.0,2.0,1.0,yes,no,no,yes,yes,yes,yes,no,4.0,3.0,3.0,2.0,2.0,5.0,14.0,10.0,10.0,,693
694,GP,F,15.0,U,LE3,A,-inf,3.0,other,other,course,mother,1.0,,0.0,yes,yes,yes,yes,yes,yes,yes,yes,5.0,2.0,2.0,1.0,1.0,5.0,8.0,8.0,8.0,6.0,694
695,GP,F,16.0,U,LE3,A,3.0,3.0,other,services,home,mother,1.0,nan,0.0,no,yes,no,no,yes,yes,yes,no,2.0,3.0,5.0,1.0,4.0,3.0,12.0,11.0,12.0,11.0,695
696,GP,M,16.0,U,GT3,T,4.0,,health,services,reputation,mother,1.0,4.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,2.0,2.0,nan,1.0,2.0,4.0,19.0,19.0,20.0,696
697,GP,M,-,U,GT3,T,4.0,2.0,teacher,other,home,mother,1.0,2.0,0.0,no,yes,yes,no,yes,yes,no,no,4.0,3.0,3.0,2.0,2.0,5.0,2.0,15.0,15.0,14.0,697
698,GP,F,15.0,U,GT3,T,4.0,4.0,services,teacher,other,father,1.0,2.0,-inf,yes,yes,no,yes,no,yes,yes,no,4.0,-,4.0,1.0,1.0,3.0,-inf,7.0,7.0,-,698
699,GP,F,16.0,U,LE3,T,2.0,2.0,services,services,course,mother,3.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,-,3.0,3.0,2.0,3.0,4.0,inf,12.0,13.0,13.0,699
700,GP,F,15.0,U,LE3,T,4.0,2.0,health,other,other,mother,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,,3.0,3.0,1.0,1.0,5.0,,11.0,-inf,13.0,700
701,GP,M,15.0,U,LE3,A,4.0,2.0,health,health,other,father,2.0,1.0,1.0,no,no,no,no,yes,yes,no,no,5.0,5.0,5.0,3.0,4.0,5.0,6.0,-,11.0,10.0,701
702,GP,F,15.0,U,GT3,T,4.0,,services,services,course,mother,1.0,1.0,0.0,yes,yes,yes,no,yes,yes,yes,no,3.0,3.0,4.0,2.0,3.0,5.0,,,10.0,11.0,702
703,GP,F,15.0,U,LE3,A,3.0,3.0,other,other,other,mother,1.0,1.0,0.0,no,no,yes,no,yes,yes,yes,no,5.0,3.0,4.0,4.0,4.0,1.0,6.0,10.0,13.0,nan,703
704,GP,F,16.0,U,GT3,A,2.0,1.0,other,other,other,mother,1.0,2.0,inf,no,no,yes,yes,yes,yes,yes,yes,5.0,3.0,4.0,1.0,,nan,8.0,8.0,9.0,10.0,704
705,GP,F,15.0,U,GT3,A,4.0,-,services,services,reputation,mother,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,,2.0,1.0,1.0,1.0,0.0,14.0,15.0,15.0,705
706,GP,M,15.0,U,GT3,T,4.0,4.0,teacher,health,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,no,no,3.0,2.0,2.0,1.0,1.0,5.0,4.0,14.0,15.0,15.0,706
707,GP,M,15.0,U,LE3,T,1.0,2.0,other,at_home,home,father,1.0,2.0,0.0,yes,yes,no,yes,yes,yes,yes,no,4.0,3.0,2.0,1.0,-,,2.0,,10.0,9.0,707
708,GP,F,16.0,U,GT3,T,4.0,2.0,services,other,course,mother,nan,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,2.0,3.0,1.0,1.0,5.0,2.0,15.0,16.0,16.0,708
709,GP,F,16.0,R,GT3,T,4.0,4.0,health,teacher,other,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,no,no,2.0,4.0,4.0,2.0,3.0,4.0,6.0,10.0,11.0,11.0,709
710,GP,F,16.0,U,GT3,T,1.0,1.0,services,services,course,father,4.0,1.0,-inf,yes,yes,no,yes,no,yes,yes,yes,,5.0,5.0,5.0,5.0,-,6.0,10.0,8.0,11.0,710
711,GP,F,16.0,U,LE3,T,1.0,-inf,other,services,reputation,father,1.0,2.0,0.0,yes,no,no,yes,yes,yes,yes,no,nan,4.0,3.0,1.0,1.0,1.0,4.0,-inf,10.0,9.0,711
712,GP,F,inf,U,GT3,T,4.0,3.0,teacher,health,home,mother,1.0,3.0,0.0,yes,yes,yes,yes,yes,yes,yes,no,3.0,4.0,4.0,2.0,4.0,4.0,2.0,10.0,9.0,9.0,712
713,GP,F,15.0,U,LE3,T,4.0,3.0,services,services,reputation,father,1.0,2.0,0.0,yes,no,no,yes,yes,yes,yes,yes,4.0,4.0,4.0,2.0,4.0,2.0,0.0,10.0,10.0,10.0,713
714,GP,F,16.0,U,LE3,T,4.0,3.0,teacher,services,course,mother,3.0,2.0,,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,3.0,-,2.0,1.0,2.0,16.0,inf,15.0,714
715,GP,M,15.0,U,GT3,A,nan,4.0,other,services,reputation,mother,,4.0,0.0,no,yes,no,yes,no,yes,yes,yes,1.0,3.0,3.0,5.0,5.0,3.0,4.0,-,13.0,12.0,715
716,GP,F,16.0,U,GT3,T,3.0,1.0,services,other,course,mother,1.0,,-,yes,yes,yes,no,yes,yes,yes,no,4.0,-inf,3.0,1.0,,5.0,4.0,7.0,7.0,6.0,716
717,GP,F,15.0,R,LE3,T,2.0,2.0,health,services,reputation,mother,2.0,,0.0,yes,yes,yes,no,yes,yes,yes,no,4.0,1.0,3.0,-inf,3.0,4.0,2.0,8.0,,8.0,717
718,GP,F,15.0,R,LE3,T,3.0,1.0,other,other,reputation,father,nan,,inf,no,yes,no,no,no,yes,yes,no,4.0,,2.0,2.0,3.0,,12.0,16.0,nan,16.0,718
719,GP,M,16.0,U,GT3,T,inf,,other,other,reputation,father,2.0,4.0,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,3.0,2.0,1.0,1.0,5.0,0.0,13.0,15.0,15.0,719
720,GP,M,15.0,U,GT3,T,4.0,2.0,other,other,course,mother,1.0,4.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,-inf,-inf,1.0,1.0,3.0,0.0,10.0,10.0,10.0,720
721,GP,F,15.0,R,GT3,T,inf,1.0,other,other,reputation,mother,1.0,2.0,2.0,yes,yes,no,no,no,yes,yes,yes,3.0,3.0,4.0,2.0,4.0,5.0,2.0,8.0,6.0,5.0,721
722,GP,M,16.0,U,GT3,T,3.0,1.0,other,other,reputation,mother,1.0,1.0,-inf,no,no,no,yes,yes,yes,no,no,5.0,3.0,2.0,2.0,2.0,5.0,2.0,12.0,nan,14.0,722
723,GP,F,,U,GT3,T,inf,3.0,other,services,home,mother,1.0,2.0,0.0,yes,yes,yes,yes,yes,yes,yes,no,4.0,3.0,3.0,2.0,4.0,inf,54.0,11.0,12.0,-inf,723
724,GP,M,15.0,U,GT3,T,4.0,3.0,teacher,other,home,mother,1.0,,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,3.0,inf,2.0,3.0,5.0,6.0,9.0,,10.0,724
725,GP,M,15.0,U,GT3,T,4.0,0.0,teacher,other,course,mother,-inf,4.0,0.0,no,no,no,yes,yes,yes,yes,no,3.0,4.0,,1.0,1.0,1.0,8.0,,11.0,10.0,725
726,GP,F,,U,GT3,T,2.0,2.0,other,other,reputation,mother,,4.0,,no,no,yes,no,yes,yes,yes,yes,5.0,2.0,3.0,1.0,3.0,,0.0,11.0,11.0,11.0,726
727,GP,M,17.0,U,GT3,T,2.0,1.0,other,other,home,mother,2.0,-,3.0,yes,yes,no,yes,yes,no,yes,no,4.0,nan,1.0,1.0,inf,3.0,2.0,nan,8.0,,727
728,GP,F,16.0,U,GT3,T,3.0,4.0,at_home,other,course,mother,1.0,2.0,,no,yes,no,no,yes,yes,yes,no,2.0,4.0,3.0,1.0,,3.0,-inf,5.0,,5.0,728
729,GP,M,,U,GT3,T,2.0,3.0,other,services,course,father,1.0,1.0,0.0,yes,yes,yes,yes,no,yes,yes,yes,,,2.0,1.0,3.0,,2.0,10.0,12.0,12.0,729
730,GP,M,-,U,GT3,T,2.0,,other,other,home,mother,1.0,3.0,0.0,yes,no,yes,no,no,yes,yes,no,,3.0,2.0,-inf,2.0,nan,,11.0,,11.0,730
731,GP,F,15.0,U,LE3,T,3.0,2.0,services,other,reputation,mother,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,nan,4.0,4.0,1.0,1.0,5.0,10.0,7.0,6.0,6.0,731
732,GP,M,,U,LE3,T,nan,,services,services,home,mother,2.0,2.0,0.0,no,no,yes,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,3.0,nan,,15.0,15.0,15.0,732
733,GP,F,15.0,U,GT3,T,1.0,inf,other,other,home,father,-inf,2.0,nan,no,yes,no,yes,no,yes,yes,no,4.0,3.0,2.0,2.0,3.0,-,2.0,9.0,10.0,10.0,733
734,GP,F,15.0,U,GT3,T,4.0,4.0,services,services,reputation,father,,2.0,2.0,no,no,yes,no,yes,yes,yes,yes,4.0,nan,-,inf,3.0,5.0,6.0,7.0,9.0,8.0,734
735,GP,F,16.0,U,LE3,T,2.0,,at_home,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,4.0,,4.0,1.0,2.0,-inf,4.0,8.0,7.0,6.0,735
736,GP,F,15.0,U,GT3,T,4.0,2.0,other,other,reputation,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,3.0,nan,4.0,13.0,,14.0,736
737,GP,M,16.0,U,GT3,T,,-,services,other,reputation,father,2.0,2.0,1.0,no,no,yes,yes,no,yes,yes,no,4.0,4.0,,1.0,1.0,3.0,12.0,11.0,10.0,10.0,737
738,GP,M,-,U,LE3,A,4.0,4.0,teacher,health,reputation,mother,1.0,2.0,inf,no,yes,no,no,yes,yes,no,no,4.0,1.0,3.0,nan,,5.0,18.0,8.0,inf,7.0,738
739,GP,F,16.0,U,GT3,T,3.0,3.0,other,other,home,mother,-inf,3.0,-inf,no,yes,yes,no,yes,yes,yes,yes,4.0,-,3.0,1.0,3.0,4.0,0.0,7.0,7.0,8.0,739
740,GP,F,15.0,U,GT3,T,4.0,,services,other,reputation,mother,1.0,1.0,0.0,no,no,yes,yes,yes,yes,yes,no,4.0,5.0,5.0,1.0,3.0,1.0,,16.0,17.0,18.0,740
741,GP,F,16.0,U,LE3,T,3.0,1.0,other,other,home,father,1.0,,0.0,yes,yes,no,no,yes,yes,no,no,3.0,3.0,3.0,2.0,3.0,2.0,4.0,7.0,6.0,6.0,741
742,GP,F,16.0,U,GT3,T,4.0,2.0,teacher,services,home,mother,2.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,,nan,0.0,11.0,10.0,10.0,742
743,GP,M,-,U,LE3,T,,2.0,services,health,reputation,mother,1.0,4.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,4.0,1.0,1.0,4.0,6.0,11.0,13.0,14.0,743
744,GP,F,inf,R,GT3,T,1.0,,at_home,other,home,mother,2.0,4.0,nan,yes,yes,yes,yes,yes,yes,yes,no,3.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,10.0,10.0,744
745,GP,M,16.0,R,GT3,T,4.0,-inf,services,other,reputation,mother,2.0,1.0,0.0,yes,yes,no,yes,no,yes,yes,no,3.0,3.0,-,,1.0,4.0,2.0,11.0,15.0,15.0,745
746,GP,F,16.0,U,GT3,T,2.0,1.0,other,other,course,mother,1.0,2.0,0.0,no,yes,yes,no,yes,yes,no,yes,4.0,3.0,5.0,1.0,,5.0,2.0,,9.0,10.0,746
747,GP,F,16.0,U,GT3,T,4.0,4.0,other,other,reputation,mother,1.0,1.0,0.0,no,no,no,yes,no,yes,yes,no,5.0,3.0,,1.0,2.0,1.0,-,11.0,14.0,14.0,747
748,GP,F,16.0,U,GT3,T,4.0,3.0,other,at_home,course,mother,1.0,3.0,0.0,yes,yes,yes,no,yes,yes,yes,no,5.0,3.0,5.0,1.0,1.0,3.0,,7.0,9.0,,748
749,GP,M,16.0,U,GT3,T,4.0,4.0,services,services,other,mother,1.0,1.0,0.0,yes,yes,yes,yes,yes,yes,yes,no,4.0,,,5.0,5.0,,14.0,7.0,inf,5.0,749
750,GP,M,16.0,U,GT3,T,4.0,4.0,services,teacher,other,father,inf,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,-inf,4.0,-inf,1.0,1.0,4.0,0.0,16.0,17.0,,750
751,GP,M,-,U,GT3,T,4.0,4.0,services,other,course,mother,1.0,-,0.0,no,yes,no,yes,no,yes,yes,no,5.0,3.0,,-inf,1.0,5.0,4.0,10.0,inf,14.0,751
752,GP,F,15.0,U,GT3,T,3.0,2.0,services,other,home,mother,-inf,2.0,-inf,yes,yes,yes,no,yes,yes,yes,no,4.0,3.0,5.0,-,1.0,2.0,,7.0,6.0,6.0,752
753,GP,M,15.0,U,GT3,A,3.0,4.0,services,other,course,mother,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,1.0,1.0,0.0,16.0,18.0,,753
754,GP,F,15.0,U,GT3,A,3.0,3.0,other,health,reputation,father,1.0,4.0,,yes,no,no,no,yes,yes,no,no,4.0,3.0,3.0,1.0,1.0,4.0,10.0,10.0,11.0,11.0,754
755,GP,F,15.0,U,GT3,T,2.0,2.0,other,other,course,mother,1.0,,,yes,yes,yes,no,yes,yes,yes,no,5.0,1.0,2.0,1.0,1.0,3.0,8.0,7.0,8.0,8.0,755
756,GP,M,16.0,U,GT3,T,3.0,3.0,services,other,home,father,1.0,-,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,5.0,,-,18.0,18.0,756
757,GP,M,15.0,R,GT3,T,,4.0,other,other,home,father,inf,4.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,1.0,3.0,5.0,3.0,5.0,1.0,6.0,10.0,13.0,-inf,757
758,GP,F,16.0,U,LE3,T,4.0,4.0,health,health,other,mother,1.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,5.0,4.0,5.0,1.0,1.0,-,,14.0,15.0,inf,758
759,GP,M,15.0,U,LE3,A,4.0,4.0,teacher,teacher,course,mother,1.0,1.0,-inf,no,no,no,yes,yes,yes,yes,no,5.0,5.0,3.0,1.0,nan,4.0,6.0,18.0,19.0,19.0,759
760,GP,F,nan,R,GT3,T,3.0,nan,services,other,reputation,father,1.0,3.0,1.0,yes,yes,no,yes,yes,yes,yes,no,4.0,1.0,2.0,-inf,1.0,2.0,0.0,7.0,10.0,10.0,760
761,GP,F,nan,U,GT3,T,2.0,2.0,at_home,other,home,mother,inf,-inf,1.0,yes,no,no,yes,yes,yes,yes,no,3.0,1.0,2.0,1.0,1.0,5.0,6.0,10.0,,13.0,761
762,GP,M,15.0,U,LE3,T,4.0,2.0,teacher,other,course,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,5.0,2.0,1.0,1.0,-,10.0,18.0,19.0,19.0,762
763,GP,M,15.0,R,GT3,T,2.0,,health,services,reputation,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,nan,4.0,2.0,1.0,-inf,inf,8.0,9.0,9.0,9.0,763
764,GP,M,16.0,U,GT3,T,4.0,nan,teacher,teacher,course,father,1.0,2.0,inf,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,,5.0,2.0,15.0,15.0,16.0,764
765,GP,M,15.0,U,GT3,T,4.0,-inf,other,teacher,reputation,father,2.0,nan,,no,yes,no,yes,yes,yes,no,no,4.0,-,3.0,1.0,1.0,2.0,2.0,11.0,13.0,14.0,765
766,GP,M,16.0,U,GT3,T,3.0,-inf,other,services,home,father,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,4.0,2.0,-inf,nan,5.0,nan,13.0,14.0,,766
767,GP,M,17.0,R,GT3,T,1.0,3.0,other,other,course,father,nan,2.0,1.0,no,yes,no,yes,yes,yes,yes,no,5.0,2.0,4.0,1.0,4.0,5.0,20.0,9.0,7.0,8.0,767
768,GP,M,,U,GT3,T,3.0,,other,other,reputation,father,1.0,,0.0,no,no,no,no,yes,yes,yes,no,3.0,4.0,3.0,-,nan,4.0,6.0,14.0,13.0,13.0,768
769,GP,F,,U,GT3,T,1.0,2.0,at_home,services,course,mother,nan,,inf,no,no,no,no,no,yes,yes,no,3.0,2.0,3.0,,2.0,,2.0,16.0,15.0,-,769
770,GP,M,15.0,U,GT3,T,2.0,,services,services,home,father,1.0,4.0,0.0,no,yes,yes,yes,yes,yes,yes,no,,5.0,4.0,1.0,2.0,inf,,16.0,14.0,15.0,770
771,GP,F,16.0,U,LE3,T,2.0,4.0,other,health,course,father,2.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,-inf,nan,2.0,-inf,2.0,,-,,13.0,13.0,771
772,GP,M,16.0,U,GT3,T,4.0,4.0,health,other,course,mother,nan,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,-,4.0,4.0,1.0,-inf,5.0,18.0,inf,11.0,13.0,772
773,GP,F,16.0,U,GT3,T,2.0,2.0,other,other,home,mother,1.0,nan,0.0,no,no,yes,no,yes,yes,yes,yes,5.0,4.0,4.0,nan,1.0,-inf,0.0,8.0,inf,8.0,773
774,GP,M,15.0,U,GT3,T,3.0,4.0,services,services,home,father,1.0,1.0,0.0,yes,no,no,no,yes,yes,yes,no,5.0,5.0,,3.0,2.0,nan,0.0,13.0,13.0,12.0,774
775,GP,F,15.0,U,LE3,A,3.0,,other,other,home,mother,1.0,2.0,0.0,yes,no,no,yes,yes,yes,yes,yes,5.0,3.0,2.0,,1.0,,0.0,,10.0,11.0,775
776,GP,F,19.0,U,GT3,T,0.0,1.0,at_home,other,course,other,1.0,2.0,3.0,no,yes,no,no,no,no,no,no,3.0,4.0,2.0,-inf,nan,5.0,2.0,7.0,8.0,inf,776
777,GP,M,18.0,R,GT3,T,nan,nan,services,other,reputation,mother,1.0,1.0,2.0,no,yes,no,yes,yes,yes,yes,no,-,3.0,3.0,1.0,2.0,4.0,0.0,7.0,4.0,0.0,777
778,GP,M,16.0,R,GT3,T,4.0,,teacher,teacher,course,mother,1.0,1.0,0.0,no,no,yes,yes,yes,yes,yes,no,3.0,5.0,5.0,,5.0,,8.0,18.0,18.0,18.0,778
779,GP,F,15.0,R,GT3,T,3.0,4.0,services,teacher,course,father,inf,3.0,2.0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,2.0,,,5.0,0.0,12.0,0.0,nan,779
780,GP,F,15.0,U,GT3,T,1.0,nan,at_home,other,course,mother,3.0,inf,0.0,no,yes,no,yes,no,yes,yes,yes,4.0,3.0,,1.0,2.0,4.0,0.0,8.0,0.0,0.0,780
781,GP,F,17.0,U,LE3,T,,2.0,other,other,course,father,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,yes,3.0,4.0,4.0,1.0,3.0,5.0,12.0,10.0,13.0,12.0,781
782,GP,F,16.0,U,GT3,A,3.0,4.0,services,other,course,father,1.0,1.0,-,no,no,no,no,yes,yes,yes,no,3.0,2.0,1.0,1.0,4.0,5.0,,12.0,11.0,11.0,782
783,GP,M,15.0,R,GT3,T,,inf,at_home,teacher,course,mother,4.0,2.0,,no,yes,no,no,yes,yes,no,yes,5.0,3.0,nan,1.0,1.0,5.0,0.0,,-,0.0,783
784,GP,F,15.0,U,GT3,T,4.0,nan,services,at_home,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,5.0,0.0,11.0,0.0,0.0,784
785,GP,M,17.0,R,GT3,T,3.0,4.0,at_home,other,course,mother,,2.0,0.0,no,no,no,no,yes,yes,no,no,,4.0,5.0,2.0,4.0,5.0,,,0.0,0.0,785
786,GP,F,16.0,U,GT3,A,3.0,3.0,other,other,course,other,2.0,1.0,2.0,no,yes,no,yes,no,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,5.0,0.0,4.0,0.0,0.0,786
