gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,23.9,300.8,1
1.0,0.0,0.0,0.0,56,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,98.6,5581.05,0
0.0,0.0,1.0,1.0,36,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,92.9,3379.25,0
0.0,0.0,1.0,1.0,12,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.1,232.4,0
0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,85.45,85.45,1
1.0,1.0,0.0,0.0,24,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,80.5,2088.45,0
0.0,1.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,39.85,1434.6,0
0.0,0.0,0.0,0.0,67,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,60.5,3870.0,0
1.0,0.0,0.0,0.0,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,64.93434633908748,2043.45,1
0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,67.8,842.25,0
1.0,0.0,1.0,0.0,35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,75.2,2576.2,1
0.0,0.0,0.0,0.0,29,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.35,601.6,0
1.0,0.0,1.0,0.0,71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,49.35,3515.25,1
1.0,0.0,1.0,0.0,65,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,76.15,4929.55,0
1.0,0.0,0.0,0.0,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.9,469.8,1
0.0,1.0,0.0,0.0,72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,117.35,8436.25,0
0.0,1.0,0.0,0.0,59,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,89.75,5496.9,0
1.0,0.0,0.0,0.0,26,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,1908.35,0
1.0,1.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,49.95,107.1,0
0.0,0.0,1.0,1.0,72,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,65.7,4575.35,0
1.0,0.0,1.0,0.0,65,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.05,4309.55,0
0.0,0.0,1.0,0.0,50,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,75.7,3876.2,0
0.0,0.0,0.0,0.0,15,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,64.93434633908748,1457.25,1
1.0,0.0,0.0,0.0,9,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,18.95,185.6,1
0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.5,19.5,0
0.0,0.0,0.0,0.0,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,86.55,1066.9,0
0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,28.6,973.55,1
1.0,0.0,0.0,1.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.65,985.05,0
1.0,1.0,0.0,0.0,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,73.3,828.05,0
0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.35,41.85,1
1.0,1.0,1.0,0.0,5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,79.9,343.95,1
1.0,0.0,0.0,1.0,62,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,104.05,6590.5,0
0.0,0.0,1.0,1.0,36,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64.93434633908748,717.95,0
0.0,0.0,1.0,0.0,63,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,108.75,6871.7,0
1.0,0.0,0.0,0.0,23,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.93434633908748,405.6,0
0.0,0.0,1.0,1.0,70,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,24.05,1764.75,0
0.0,0.0,0.0,1.0,22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,64.93434633908748,1816.75,0
0.0,0.0,1.0,1.0,52,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,64.93434633908748,1255.1,0
0.0,0.0,1.0,1.0,72,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64.93434633908748,1463.45,0
1.0,0.0,1.0,0.0,10,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.93434633908748,189.45,0
0.0,0.0,0.0,1.0,7,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.05,96.8,0
1.0,1.0,0.0,0.0,5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,64.93434633908748,408.5,0
0.0,0.0,1.0,1.0,24,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,78.6,1846.65,0
1.0,0.0,0.0,0.0,21,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,43.55,1011.5,0
1.0,0.0,1.0,0.0,69,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.8,4263.4,0
1.0,0.0,1.0,1.0,44,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,64.93434633908748,2549.1,0
1.0,1.0,0.0,0.0,24,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,102.95,2496.7,1
0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.8,288.05,1
1.0,1.0,1.0,0.0,14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,75.1,1013.35,0
1.0,0.0,1.0,1.0,55,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.5,1026.35,0
1.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.3,19.3,0
1.0,0.0,0.0,0.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,70.3,220.4,0
0.0,0.0,1.0,0.0,71,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.6,1416.5,0
1.0,0.0,1.0,0.0,8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.25,158.35,0
0.0,0.0,1.0,0.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,75.85,256.6,1
1.0,0.0,1.0,1.0,69,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,80.65,5542.55,0
1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,68.5,68.5,1
1.0,0.0,0.0,0.0,11,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,73.5,791.75,1
0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,69.95,69.95,1
0.0,0.0,0.0,0.0,16,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,64.93434633908748,326.65,0
0.0,1.0,1.0,0.0,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,64.93434633908748,5471.75,0
1.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,70.05,346.4,1
1.0,0.0,1.0,1.0,57,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.4,1061.6,0
1.0,0.0,1.0,1.0,56,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,36.1,1971.5,0
0.0,0.0,0.0,1.0,40,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,64.93434633908748,2460.35,0
1.0,0.0,1.0,1.0,46,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,64.93434633908748,856.5,0
1.0,0.0,1.0,1.0,63,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.7,1275.85,0
1.0,0.0,1.0,1.0,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,110.2,7467.5,0
1.0,0.0,1.0,1.0,69,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,106.35,7261.75,0
0.0,0.0,1.0,0.0,56,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,90.55,5116.6,0
0.0,0.0,1.0,1.0,10,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,65.9,660.05,0
0.0,0.0,1.0,1.0,24,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,52.5,1208.15,0
1.0,0.0,1.0,1.0,22,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,88.75,1885.15,0
1.0,0.0,1.0,0.0,29,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,84.45,2467.1,1
0.0,0.0,1.0,0.0,49,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,64.93434633908748,5025.0,0
1.0,0.0,1.0,1.0,42,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,73.15,3088.25,0
1.0,0.0,0.0,0.0,57,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,54.65,3134.7,0
1.0,1.0,0.0,0.0,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.4,94.55,1
1.0,1.0,1.0,0.0,66,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,100.05,6871.9,1
1.0,0.0,0.0,0.0,62,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,64.93434633908748,6529.25,1
0.0,0.0,1.0,0.0,72,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,91.15,6637.9,0
1.0,0.0,1.0,0.0,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,90.2,1454.15,1
0.0,0.0,1.0,1.0,28,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.9,543.0,0
1.0,0.0,1.0,0.0,56,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,64.93434633908748,1327.15,1
1.0,0.0,0.0,0.0,45,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.85,867.3,0
0.0,0.0,0.0,0.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.75,25.75,0
0.0,0.0,0.0,0.0,6,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20.95,109.5,0
1.0,0.0,1.0,1.0,64,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,64.93434633908748,1274.05,0
1.0,0.0,0.0,0.0,50,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,35.0,1782.4,0
1.0,1.0,1.0,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.2,280.35,0
1.0,0.0,1.0,0.0,9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,88.05,801.3,0
1.0,0.0,0.0,1.0,3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,91.85,257.05,1
0.0,0.0,0.0,0.0,54,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,20.1,1079.45,0
0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,40.1,40.1,1
0.0,0.0,1.0,1.0,64,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,110.3,6997.3,0
0.0,1.0,0.0,0.0,31,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,64.93434633908748,2217.15,1
0.0,0.0,0.0,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,64.93434633908748,1129.1,1
0.0,0.0,1.0,1.0,35,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,64.93434633908748,2568.55,1
0.0,0.0,0.0,0.0,45,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,73.55,3349.1,0
1.0,0.0,1.0,1.0,66,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,19.75,1344.5,0
1.0,0.0,0.0,0.0,51,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,86.35,4267.15,0
0.0,0.0,1.0,0.0,45,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,25.5,1121.05,0
0.0,0.0,1.0,0.0,49,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,918.7,0
0.0,0.0,1.0,0.0,29,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,19.55,521.8,0
1.0,0.0,1.0,1.0,40,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,110.1,4469.1,0
0.0,1.0,0.0,0.0,37,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,96.55,3580.3,1
1.0,0.0,0.0,0.0,25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69.75,1729.35,0
0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,50.6,1073.3,0
0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,40.1,293.3,1
1.0,0.0,1.0,1.0,33,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,82.1,2603.1,0
0.0,0.0,0.0,0.0,23,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,79.1,1783.75,0
1.0,1.0,0.0,0.0,24,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,64.93434633908748,2440.15,1
1.0,0.0,0.0,0.0,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,64.93434633908748,4284.65,0
1.0,0.0,1.0,0.0,71,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.85,1539.75,0
0.0,1.0,0.0,0.0,14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,80.35,1058.1,0
0.0,0.0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.15,123.8,0
0.0,0.0,0.0,0.0,32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,84.05,2781.85,1
1.0,0.0,0.0,0.0,40,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,67.45,2731.0,0
1.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.75,20.75,0
1.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,89.1,89.1,1
0.0,0.0,1.0,0.0,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,51.1,711.15,0
0.0,0.0,1.0,1.0,17,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,94.4,1607.2,1
1.0,0.0,0.0,0.0,71,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.55,1898.1,0
0.0,0.0,1.0,1.0,54,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,60.0,3273.95,0
1.0,0.0,1.0,0.0,31,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,90.55,2929.75,0
0.0,0.0,0.0,0.0,11,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.93434633908748,838.7,0
1.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,64.93434633908748,214.75,0
1.0,0.0,1.0,0.0,38,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,69.0,2669.45,0
1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48.65,235.2,0
0.0,1.0,0.0,0.0,52,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,59.85,3103.25,0
0.0,1.0,0.0,0.0,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,75.75,606.25,1
1.0,0.0,1.0,1.0,69,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.55,1403.1,0
0.0,0.0,1.0,0.0,42,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,66.4,2727.8,0
0.0,0.0,0.0,0.0,50,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,100.2,5038.45,0
0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,19.1,19.1,1
1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,80.3,80.3,1
1.0,0.0,1.0,0.0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.93434633908748,1462.6,0
0.0,0.0,0.0,0.0,7,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.35,150.6,0
1.0,0.0,1.0,1.0,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,91.8,5960.5,0
0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,74.9,74.9,1
0.0,0.0,1.0,0.0,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.35,314.55,0
1.0,0.0,1.0,1.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,64.75,877.35,0
0.0,0.0,0.0,0.0,23,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,98.7,2249.1,0
1.0,0.0,0.0,0.0,29,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,64.93434633908748,1696.2,0
0.0,0.0,1.0,0.0,49,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.7,1032.05,0
0.0,0.0,1.0,0.0,56,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,85.6,4902.8,0
1.0,1.0,1.0,0.0,36,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,54.1,1992.85,0
0.0,1.0,0.0,0.0,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,80.85,751.65,1
1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.75,66.95,1
0.0,0.0,1.0,0.0,21,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,80.9,1714.95,0
1.0,0.0,1.0,1.0,13,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.5,343.6,0
1.0,0.0,1.0,1.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.15,20.15,0
0.0,0.0,1.0,1.0,25,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,20.05,520.1,0
1.0,0.0,1.0,1.0,71,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,19.6,1387.45,0
1.0,0.0,0.0,0.0,66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,64.93434633908748,7383.7,0
0.0,0.0,1.0,0.0,22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,80.0,1706.45,0
0.0,1.0,0.0,0.0,49,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,90.85,4515.85,1
0.0,1.0,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.75,179.85,0
0.0,0.0,1.0,0.0,2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7,165.0,1
1.0,0.0,1.0,1.0,55,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,64.93434633908748,3046.4,1
1.0,0.0,0.0,1.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20.25,20.25,0
1.0,0.0,0.0,0.0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,100.4,2936.25,0
1.0,0.0,1.0,1.0,22,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,57.95,1271.8,0
0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64.93434633908748,530.05,0
1.0,0.0,1.0,1.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.2,19.2,0
0.0,0.0,1.0,0.0,21,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,86.5,1808.7,1
0.0,0.0,1.0,1.0,69,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,64.93434633908748,7446.9,1
0.0,0.0,1.0,0.0,72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,103.95,7556.9,0
1.0,0.0,1.0,1.0,70,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,68.95,4858.7,0
0.0,1.0,1.0,1.0,46,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,110.2,4972.1,0
1.0,0.0,0.0,0.0,39,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,48.95,1880.85,1
1.0,0.0,0.0,0.0,24,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,89.55,2187.15,0
1.0,0.0,1.0,1.0,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,83.55,477.55,1
0.0,0.0,0.0,0.0,37,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,78.9,2976.95,0
1.0,0.0,0.0,1.0,8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.35,178.7,0
0.0,0.0,1.0,1.0,72,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,64.93434633908748,5025.85,0
0.0,0.0,1.0,0.0,57,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,64.93434633908748,2782.4,0
0.0,1.0,0.0,0.0,17,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,89.15,1496.9,1
0.0,0.0,0.0,1.0,21,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.75,452.2,0
