MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice
20,2,63.0,10712,1,3,3,0,4,0,9,2,0,0,2,5,5,0,0,3,3,0.0,3,2,2,2,2,2,1,212,0,0,762,974,0,3,1,4,974,0,0,974,0,0,1,0,3,1,3,5,4,0,3,4,1,0,0,2,2,2,0,28,0,0,0,0,0,9,7,0,-1.5506315826406392
60,2,80.0,9828,1,0,3,0,4,0,18,2,0,0,3,8,5,0,0,7,9,0.0,2,2,2,2,2,3,2,584,0,0,544,1128,0,0,1,4,1142,878,0,2020,0,0,2,1,3,1,2,8,4,1,5,0,2,2,466,3,4,2,0,155,0,0,0,0,0,6,8,3,1.1320518275863716
60,2,57.0,8773,1,0,1,0,4,0,6,2,0,0,3,6,5,0,0,7,9,0.0,3,2,2,2,2,0,5,0,0,0,916,916,0,2,1,4,916,684,0,1600,0,0,2,1,3,1,3,7,4,1,5,0,0,2,460,3,4,2,100,38,0,0,0,0,0,8,8,3,-0.16335351776297266
30,3,60.0,6180,1,3,3,0,0,0,1,2,0,0,2,6,5,0,0,8,10,0.0,3,2,0,3,2,3,5,0,0,0,960,960,0,3,0,4,986,0,0,986,0,0,1,0,2,1,3,5,4,1,2,3,3,1,180,3,4,2,0,128,0,0,0,0,0,5,8,3,-1.3944479594424912
20,2,69.0,9819,1,0,3,0,4,1,9,2,0,0,2,6,5,0,0,5,4,0.0,3,2,2,3,2,1,0,1567,0,0,0,1567,0,3,1,4,1567,0,0,1567,1,0,2,0,2,1,2,5,4,2,5,0,2,2,714,3,4,2,264,32,0,0,0,0,0,5,8,3,0.33275916768996766
20,2,60.0,7350,1,3,3,0,0,0,10,2,0,0,2,5,7,0,0,3,3,0.0,3,2,1,3,2,2,0,852,0,0,100,952,0,3,1,4,952,0,0,952,1,0,1,0,2,1,3,4,4,0,3,3,3,2,840,3,4,2,0,0,0,0,0,0,0,6,0,0,-0.7145898349329064
50,3,52.0,6240,1,3,3,0,4,0,1,2,0,0,0,5,6,0,0,4,5,0.0,3,2,0,3,2,3,5,0,0,0,1042,1042,0,0,1,4,1042,534,0,1576,0,0,1,0,3,1,3,8,4,1,2,3,3,1,225,3,4,2,0,0,0,0,0,0,0,8,8,2,-0.5308443958762618
20,2,69.0,11200,1,3,3,0,4,0,18,2,0,0,2,6,5,0,0,8,11,85.0,2,2,1,2,2,3,2,1258,0,0,40,1298,0,3,1,4,1298,0,0,1298,1,0,2,0,3,1,2,5,4,1,5,0,3,2,403,3,4,2,165,26,0,0,0,0,0,5,8,3,0.03876646519933637
70,2,75.0,12000,1,3,0,0,4,0,4,2,0,0,3,7,7,0,0,4,5,0.0,3,2,1,3,2,3,4,275,0,0,429,704,0,0,1,4,860,704,0,1564,0,0,1,1,3,1,1,7,4,1,2,0,3,1,234,3,4,2,0,0,0,0,0,0,0,7,8,3,-0.06229352628181815
120,2,34.0,5001,1,0,3,0,4,0,14,2,0,2,2,7,5,0,0,7,9,166.0,2,2,2,2,2,3,2,904,0,0,410,1314,0,0,1,4,1314,0,0,1314,1,0,2,0,2,1,2,6,4,1,2,0,2,2,626,3,4,2,172,62,0,0,0,0,0,7,8,3,0.9574936604825592
20,2,92.0,11932,1,3,3,0,2,0,19,1,0,0,2,8,5,0,0,7,9,186.0,2,2,2,2,2,3,5,0,0,0,1580,1580,0,0,1,4,1580,0,0,1580,0,0,2,0,3,1,2,7,4,0,3,0,2,3,830,3,4,2,0,24,0,0,0,0,0,6,3,4,1.0517183216308066
60,2,76.0,9120,1,3,3,0,4,0,12,2,0,0,3,6,6,2,0,3,3,270.0,2,2,1,3,2,3,0,442,0,0,459,901,0,3,1,4,943,933,0,1876,0,0,2,1,4,1,2,8,4,1,5,0,2,2,540,1,4,2,0,69,0,0,0,0,0,7,8,3,0.13063918472765865
20,2,109.0,8724,1,3,3,0,4,0,17,2,0,0,2,5,5,0,0,7,9,0.0,3,2,1,2,2,3,1,492,0,0,402,894,0,2,1,4,894,0,0,894,0,0,1,0,3,1,3,5,4,1,4,0,0,2,450,3,4,2,0,0,0,0,0,0,0,5,8,3,-0.8983352739895509
20,2,79.0,9541,1,0,3,0,4,0,14,2,0,0,2,7,5,0,0,7,9,268.0,2,2,2,2,2,3,5,0,0,0,1502,1502,0,0,1,4,1502,0,0,1502,0,0,2,0,3,1,2,7,4,0,3,0,2,2,644,3,4,2,0,114,0,0,0,0,0,9,6,4,1.0157409646635156
20,2,64.0,10475,1,0,3,0,0,0,3,2,0,0,2,8,5,0,0,7,9,72.0,2,2,2,2,2,0,5,0,0,0,1694,1694,0,0,1,4,1694,0,0,1694,0,0,2,0,3,1,2,7,4,0,3,0,2,3,776,3,4,2,160,33,0,0,0,0,0,2,8,3,1.2395429094345087
60,2,58.0,10852,1,0,3,0,4,0,6,5,0,0,3,6,5,0,0,7,9,0.0,3,2,2,2,2,3,2,786,0,0,173,959,0,0,1,4,959,712,0,1671,1,0,2,1,3,1,3,7,4,1,5,0,0,2,472,3,4,2,0,38,0,0,0,0,0,2,8,3,-0.08985534214031483
20,2,37.0,6951,1,0,3,0,1,0,9,2,0,0,2,5,5,0,0,3,6,0.0,3,2,1,3,2,3,0,658,0,0,218,876,0,3,1,4,923,0,0,923,1,0,1,0,3,1,3,5,4,0,3,0,3,1,264,3,4,2,362,0,0,0,0,0,0,10,8,3,-1.0728934410933633
60,2,69.0,11170,1,1,3,0,0,0,21,2,0,0,3,7,5,0,0,4,5,0.0,3,2,3,2,2,3,3,1216,0,0,0,1216,0,0,1,4,1298,1216,0,2514,0,0,2,1,4,1,3,8,4,0,3,0,0,2,693,3,4,2,0,0,0,0,0,0,0,4,8,3,1.3249845385958483
30,2,60.0,10800,1,3,3,0,4,0,15,2,0,0,2,5,6,2,0,6,8,0.0,3,2,0,3,2,3,4,821,0,0,299,1120,0,0,1,4,1130,0,0,1130,1,0,1,0,2,1,3,5,4,1,2,3,3,2,720,3,4,2,229,0,0,0,0,0,0,6,8,3,-1.063706169140531
60,2,68.0,8935,1,0,3,0,4,0,3,2,0,0,3,7,5,0,0,7,9,95.0,2,2,2,2,2,3,5,0,0,0,831,831,0,0,1,4,831,829,0,1660,0,0,2,1,3,1,2,7,4,0,3,0,2,2,493,3,4,2,144,68,0,0,0,0,0,7,8,3,0.3143846237843032
60,2,60.0,7500,1,3,3,0,4,0,6,2,0,0,3,7,5,0,0,7,9,0.0,3,2,2,3,2,3,5,0,0,0,994,994,0,2,1,4,1028,776,0,1804,0,0,2,1,3,1,2,7,4,1,5,0,0,2,442,3,4,2,140,60,0,0,0,0,0,6,8,3,0.2041373603503165
60,2,80.0,9364,1,3,3,0,0,0,17,2,0,0,3,6,7,0,0,3,3,143.0,3,2,1,3,2,3,0,371,0,0,292,663,0,3,1,4,663,689,0,1352,0,0,1,1,4,1,3,7,4,0,3,0,0,1,299,3,4,2,379,36,0,0,0,0,0,3,8,3,-0.3654735007252817
60,2,51.0,8029,1,0,3,0,4,0,6,2,0,0,3,6,5,0,0,7,9,0.0,3,2,2,2,2,3,5,0,0,0,728,728,0,0,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,4,0,3,0,0,2,400,3,4,2,100,24,0,0,0,0,0,7,8,3,-0.03473171042332146
60,2,58.0,14054,1,0,3,0,4,0,6,2,0,0,3,7,5,0,0,7,9,0.0,2,2,2,2,2,0,5,0,0,0,879,879,0,0,1,4,879,984,0,1863,0,0,2,1,4,1,2,9,4,1,2,2,0,3,660,3,4,2,100,17,0,0,0,0,0,11,6,4,0.7592323317404397
20,2,70.0,9100,1,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,0.0,2,2,2,2,2,3,5,0,0,0,1212,1212,0,0,1,4,1212,0,0,1212,0,0,2,0,3,1,2,6,4,0,3,0,2,2,573,3,4,2,356,0,0,0,0,0,0,6,8,3,0.002017377388007456
20,2,75.0,11235,1,3,3,0,4,0,17,2,0,0,2,4,5,0,0,3,3,51.0,3,2,1,3,2,3,4,547,0,0,504,1051,0,2,1,4,1382,0,0,1382,0,0,1,1,3,1,3,6,4,1,4,0,3,2,459,3,4,2,0,82,0,0,0,0,0,10,8,3,-0.5492189397819263
20,2,71.0,9353,1,3,3,0,4,0,10,2,0,0,2,4,5,0,0,4,5,0.0,3,2,1,3,2,3,5,0,0,0,864,864,0,2,1,4,864,0,0,864,0,0,1,0,3,1,3,5,4,0,3,0,3,1,280,3,4,2,0,0,0,0,0,0,0,7,7,0,-1.1362856175679057
60,2,80.0,10400,1,3,3,0,0,0,3,2,0,0,3,7,5,0,0,7,9,0.0,3,2,2,2,2,0,5,0,0,0,866,866,0,0,1,4,866,913,0,1779,0,0,2,1,3,1,2,6,4,0,3,0,2,2,546,3,4,2,198,36,0,0,0,0,0,3,8,3,0.36767080111073014
20,2,78.0,10140,1,3,3,0,4,0,12,2,0,0,2,5,6,0,0,3,3,0.0,3,2,1,2,2,3,0,788,0,0,268,1056,0,0,1,4,1074,0,0,1074,1,0,1,1,3,1,3,6,4,0,3,0,2,2,495,3,4,2,0,88,0,0,0,0,0,7,8,3,-0.44815894830077174
20,1,69.0,8900,1,3,3,0,4,0,18,2,0,0,2,4,4,0,0,3,3,0.0,3,2,1,3,2,3,4,1056,0,0,0,1056,0,3,1,4,1056,0,0,1056,1,0,1,0,2,1,3,5,4,0,3,3,3,1,384,3,4,2,0,42,0,0,0,0,0,11,8,3,-1.302575239914169
20,2,70.0,9135,1,3,3,0,4,0,3,2,0,0,2,6,5,0,0,7,9,120.0,2,2,2,2,2,0,2,340,0,0,1342,1682,0,0,1,4,1700,0,0,1700,1,0,2,0,3,1,2,7,4,0,3,0,2,2,544,3,4,2,192,23,0,0,0,0,0,5,8,3,0.40625734331262553
20,2,85.0,10182,1,0,3,0,1,0,19,7,0,0,2,8,5,2,0,7,9,420.0,2,2,2,0,2,2,2,1220,0,0,440,1660,0,0,1,4,1660,0,0,1660,1,0,2,0,3,1,2,8,4,1,2,0,2,2,500,3,4,2,322,50,0,0,0,0,0,5,6,4,2.0599662948224267
30,2,50.0,9340,1,3,3,0,4,0,5,2,0,0,2,4,6,2,0,4,5,0.0,3,2,1,3,2,3,4,344,0,0,328,672,0,3,1,4,672,0,0,672,1,0,1,0,2,1,3,4,4,0,3,0,3,1,234,3,4,0,0,113,0,0,0,0,0,8,8,3,-1.1923279764801822
85,2,69.0,10205,1,0,3,0,4,0,10,2,0,0,4,5,5,0,0,4,5,0.0,3,2,1,3,2,0,1,784,0,0,141,925,0,3,1,4,999,0,0,999,1,0,1,0,3,1,3,6,4,0,3,0,3,1,300,3,4,2,150,72,0,0,0,0,0,5,8,3,-0.7972752825083964
20,0,72.0,8640,1,3,3,0,4,0,19,2,0,0,2,8,5,0,0,2,2,72.0,2,2,2,2,2,2,2,936,0,0,364,1300,0,0,1,4,1314,0,0,1314,1,0,2,0,3,1,2,6,4,0,3,0,2,2,552,3,4,2,135,112,0,0,0,0,0,9,6,4,0.9474979085978777
50,2,78.0,10496,1,3,3,0,4,0,10,0,0,0,0,6,6,0,0,8,10,320.0,3,2,1,3,2,2,4,196,0,0,844,1040,0,0,1,4,1168,678,0,1846,0,0,2,0,3,1,3,7,4,1,2,0,3,1,315,3,4,2,0,0,0,0,0,0,0,1,8,3,-0.6410916593102486
60,2,60.0,15384,1,0,3,0,4,0,6,5,0,0,3,7,5,0,0,7,9,0.0,2,2,2,2,2,0,2,724,0,0,64,788,0,0,1,4,788,702,0,1490,1,0,2,1,3,1,2,8,4,1,2,0,0,2,388,3,4,2,100,75,0,0,0,0,0,2,8,3,0.1122646408219942
60,2,86.0,14598,1,0,3,0,1,0,19,1,0,0,3,6,5,0,0,7,9,74.0,2,2,2,2,2,2,5,0,0,0,894,894,0,0,1,4,894,1039,0,1933,0,0,2,1,4,1,2,9,4,1,2,2,0,3,668,3,4,2,100,18,0,0,0,0,0,1,8,3,0.6635009579919279
80,2,70.0,7910,1,3,3,0,4,0,10,2,0,0,5,5,5,2,0,1,3,0.0,3,2,1,3,2,3,0,666,0,0,409,1075,0,2,1,4,1507,0,0,1507,0,0,2,0,4,1,3,7,0,0,3,1,3,1,404,3,4,2,0,0,0,0,0,0,0,8,8,3,-0.9350843618008798
90,2,70.0,7728,1,3,3,0,4,0,10,2,0,1,5,5,6,2,0,8,10,120.0,3,2,1,3,2,0,0,803,0,0,303,1106,0,3,1,4,1190,0,0,1190,1,0,1,0,3,1,3,6,4,0,3,0,3,2,540,3,4,2,0,18,0,0,0,0,0,5,8,3,-0.8340243703197253
20,2,69.0,12160,1,0,3,0,4,0,10,2,0,0,2,5,5,2,0,5,6,180.0,3,2,1,3,2,3,4,1000,0,0,188,1188,0,1,1,4,1188,0,0,1188,1,0,1,0,3,1,3,6,4,0,3,0,2,2,531,3,4,2,0,0,0,0,0,0,0,5,0,0,-0.659466203215913
70,2,96.0,13132,1,3,3,0,4,0,4,2,0,0,3,5,5,0,0,8,10,0.0,3,2,0,2,2,2,5,0,0,0,747,747,0,2,1,1,892,892,0,1784,0,0,1,1,4,1,3,9,4,0,3,3,3,1,180,0,0,0,203,40,0,0,0,0,0,7,8,3,-0.7166661583942464
60,2,41.0,12393,1,1,3,0,2,0,3,2,0,0,3,7,5,0,0,7,9,0.0,2,2,2,2,2,3,5,0,0,0,847,847,0,0,1,4,847,1101,0,1948,0,0,2,1,4,1,2,8,4,1,2,2,0,2,434,3,4,2,100,48,0,0,0,0,0,9,8,3,0.3143846237843032
20,2,63.0,13072,1,3,3,0,4,0,18,4,0,0,2,6,5,0,0,7,9,0.0,2,2,2,2,2,3,5,0,0,0,1141,1141,0,0,1,4,1141,0,0,1141,0,0,1,1,3,1,3,6,4,0,3,3,3,2,484,3,4,2,0,0,0,0,0,0,0,3,8,0,-0.6502789312630808
20,2,64.0,9037,1,0,1,0,4,0,21,2,0,0,2,8,5,2,0,7,9,32.0,2,2,2,2,2,0,2,428,0,0,1048,1476,0,0,1,4,1484,0,0,1484,0,0,2,0,2,1,0,6,4,1,2,0,2,2,472,3,4,2,120,33,0,0,0,0,0,12,8,3,1.6171397866959132
60,2,65.0,8158,1,3,3,0,4,0,3,2,0,0,3,7,5,0,0,7,9,252.0,2,2,2,2,2,3,2,550,0,0,334,884,0,0,1,4,884,884,0,1768,1,0,2,1,3,1,2,8,4,0,3,0,2,2,543,3,4,2,0,63,0,0,0,0,0,7,8,3,0.8637834865636705
70,2,69.0,11435,1,0,1,0,0,1,4,2,0,0,3,8,7,0,0,1,8,0.0,3,2,2,2,2,3,5,0,0,0,792,792,0,1,1,4,792,725,0,1517,0,0,1,0,3,1,2,7,4,2,2,3,3,2,400,3,4,2,0,0,0,0,0,0,0,6,8,3,0.9574936604825592
60,0,65.0,8125,1,3,3,0,4,0,19,2,0,0,3,7,5,0,0,7,9,0.0,2,2,2,2,2,3,5,0,0,0,756,756,0,0,1,4,756,797,0,1553,0,0,2,1,3,1,2,6,4,0,3,0,2,2,615,3,4,2,0,45,0,0,0,0,0,3,6,4,0.15820100058615535
80,2,69.0,12328,1,0,3,0,4,0,9,2,0,0,5,6,5,0,0,3,3,335.0,3,2,1,3,2,0,2,539,0,0,473,1012,0,3,1,4,1034,0,0,1034,1,0,1,0,3,1,3,6,4,0,3,0,3,3,888,3,4,2,0,0,0,0,0,0,0,5,8,3,-0.14681642824787464
120,2,69.0,3136,1,0,3,0,0,0,14,2,0,3,2,7,5,0,0,7,11,163.0,2,2,2,2,2,3,5,0,0,0,1405,1405,0,0,1,4,1405,0,0,1405,0,0,2,0,2,1,2,6,4,1,2,0,2,2,478,3,4,2,148,36,0,0,0,0,0,3,8,3,-0.1128235220223954
60,2,60.0,6931,1,3,3,0,4,0,5,2,0,0,3,7,5,0,0,7,9,92.0,2,2,2,2,2,3,5,0,0,0,746,746,0,0,1,4,760,896,0,1656,0,0,2,1,3,1,2,7,4,1,2,2,0,2,397,3,4,2,178,128,0,0,0,0,0,7,8,3,-0.2295018758233647
80,2,59.0,9587,1,0,3,0,4,0,6,2,0,0,5,7,5,0,0,7,9,182.0,2,2,2,2,2,1,2,655,0,0,201,856,0,0,1,4,1166,0,0,1166,1,0,2,0,2,1,2,5,4,0,3,0,0,2,400,3,4,2,212,0,0,0,0,0,0,7,8,3,0.22251190425598094
20,2,80.0,9600,1,3,3,0,4,0,10,2,0,0,2,5,6,2,0,4,5,0.0,3,2,1,3,2,3,4,504,0,0,546,1050,0,2,1,4,1050,0,0,1050,0,0,1,0,2,1,3,5,4,0,3,0,3,1,338,3,4,2,0,0,0,0,0,0,0,6,8,3,-0.9001727283801174
120,1,34.0,4060,1,3,3,0,4,0,10,2,0,3,2,6,5,0,0,4,5,0.0,2,2,2,2,2,3,2,266,0,0,1139,1405,0,0,1,4,1337,0,0,1337,1,0,2,0,2,1,2,5,4,0,3,0,0,2,511,3,4,2,144,68,0,0,0,0,0,8,0,0,0.05714100910500083
50,2,78.0,11344,1,3,3,0,4,0,10,1,0,0,0,5,5,0,0,4,5,180.0,3,2,1,3,2,3,1,460,0,0,414,874,1,3,1,0,874,650,0,1524,0,0,1,1,3,1,3,7,4,0,3,0,3,1,315,3,4,2,0,0,0,0,0,0,0,7,8,3,-0.6227171154045841
20,2,69.0,9156,1,0,3,0,4,0,12,3,0,0,2,6,7,2,0,1,1,0.0,3,2,1,3,2,3,5,0,0,0,1489,1489,0,2,1,4,1489,0,0,1489,0,0,2,0,3,1,2,7,4,1,2,0,2,2,462,3,4,2,0,0,0,0,0,0,0,8,8,3,0.144420092656907
20,2,67.0,9808,1,0,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,110.0,2,2,2,2,2,3,2,788,0,0,785,1573,0,0,1,4,1573,0,0,1573,1,0,2,0,3,1,2,6,4,0,3,0,2,2,544,3,4,2,0,72,0,0,0,0,0,3,8,3,0.9023700287655658
50,3,50.0,6000,1,3,3,0,4,0,1,2,0,0,0,6,6,0,0,4,5,0.0,3,0,1,3,2,3,5,0,0,0,780,780,0,0,1,1,825,587,0,1412,0,0,1,0,4,1,3,6,4,1,2,3,3,1,280,3,4,2,45,0,0,0,0,0,0,5,8,3,-0.8340243703197253
120,2,40.0,5664,1,0,3,0,4,0,20,2,0,3,2,8,5,0,0,2,2,0.0,2,2,2,2,2,3,2,1158,0,0,343,1501,0,0,1,4,1659,0,0,1659,1,0,2,0,2,1,0,5,4,1,0,0,0,2,499,3,4,2,212,59,0,0,0,0,0,10,8,3,1.8394717679544532
80,2,69.0,14112,1,0,3,0,0,0,10,2,0,0,5,5,7,2,0,8,3,86.0,3,2,2,3,2,0,2,1014,0,0,138,1152,0,3,1,4,1152,0,0,1152,1,0,1,0,3,1,3,6,4,1,2,0,2,2,484,3,4,2,227,0,0,0,0,0,0,4,8,3,0.0479537371521686
20,2,60.0,8172,1,3,3,0,4,0,5,2,0,0,2,5,7,2,0,9,6,0.0,3,2,1,3,2,3,4,167,0,0,697,864,0,3,1,4,864,0,0,864,1,0,1,0,2,1,3,5,4,0,3,3,3,2,572,3,4,0,0,0,0,0,0,0,0,4,8,3,-1.1555788886688534
20,2,70.0,8400,1,3,3,0,4,0,10,1,0,0,2,5,5,2,0,3,3,168.0,3,2,1,3,2,0,1,1016,0,0,36,1052,0,2,1,4,1052,0,0,1052,1,0,1,1,3,1,3,5,4,0,3,0,2,1,288,3,4,2,356,0,0,0,0,0,0,11,8,3,-0.7237771068857386
60,2,69.0,10762,1,0,3,0,1,0,6,2,0,0,3,7,5,0,0,7,9,344.0,2,2,2,2,2,3,2,694,0,0,284,978,0,0,1,4,1005,978,0,1983,0,0,2,1,3,1,2,9,4,1,5,0,0,2,490,3,4,2,0,0,0,0,0,0,0,5,8,3,0.8656209409542369
60,2,92.0,10120,1,3,3,0,4,0,13,2,0,0,3,8,5,2,0,7,9,391.0,2,2,2,2,2,3,2,740,0,0,425,1165,0,0,1,4,1203,1323,0,2526,1,0,2,1,4,1,2,8,4,1,5,0,2,3,844,3,4,2,309,78,0,0,0,0,0,12,8,3,2.0599662948224267
20,2,73.0,8688,1,3,3,0,4,0,19,2,0,0,2,7,5,0,0,7,9,228.0,2,2,2,2,2,0,5,0,0,0,1616,1616,0,0,1,4,1616,0,0,1616,0,0,2,0,3,1,2,7,4,0,3,0,2,3,834,3,4,2,208,59,0,0,0,0,0,4,8,3,0.9942427482938881
120,2,48.0,6955,1,0,3,0,4,0,14,2,0,3,2,7,5,0,0,7,9,94.0,2,2,2,2,2,3,5,0,0,0,1368,1368,0,0,1,4,1368,0,0,1368,0,0,2,0,2,1,2,6,4,1,2,0,2,2,474,3,4,2,132,35,0,0,0,0,0,9,6,4,0.45219370307678664
20,2,60.0,8072,1,3,3,0,4,0,3,2,0,0,2,5,5,0,0,7,9,0.0,3,1,2,2,1,3,0,746,0,0,244,990,0,0,1,4,990,0,0,990,1,0,1,0,3,1,3,5,4,0,3,3,3,2,480,3,4,2,0,64,0,0,0,0,0,5,8,3,-0.7329643788385708
20,2,69.0,7153,1,3,3,0,4,0,18,2,0,0,2,6,5,0,0,3,3,88.0,3,2,1,2,2,3,2,1200,0,0,78,1278,0,2,1,4,1294,0,0,1294,1,0,2,0,3,1,2,6,4,0,3,0,2,2,496,3,4,2,112,51,0,0,0,0,0,6,8,3,0.024066830074804806
20,2,68.0,8814,1,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,80.0,2,2,2,2,2,3,2,925,0,0,349,1274,0,0,1,4,1274,0,0,1274,1,0,2,0,3,1,2,6,4,0,3,0,2,2,508,3,4,2,264,98,0,0,0,0,0,1,6,4,0.4613809750296189
20,2,60.0,8190,1,3,3,0,4,0,5,2,0,0,2,4,6,2,0,8,10,0.0,3,2,1,3,2,3,4,732,0,0,216,948,0,0,1,4,948,0,0,948,1,0,1,0,3,1,3,5,4,1,5,3,3,1,280,3,4,2,0,36,0,0,0,0,0,10,8,3,-1.0820807130461956
20,2,61.0,10226,1,0,3,0,4,0,3,2,0,0,2,8,5,0,0,7,9,270.0,2,2,2,0,2,1,5,0,0,0,1622,1622,0,0,1,4,1630,0,0,1630,1,0,2,0,3,1,0,8,4,1,2,0,2,3,860,3,4,2,172,42,0,0,0,0,0,1,8,3,2.1608976644962414
20,2,75.0,10215,1,3,0,0,4,0,5,2,0,0,2,4,5,2,0,8,10,132.0,3,2,2,3,2,3,0,492,0,0,372,864,0,0,1,4,948,0,0,948,0,0,1,0,3,1,3,5,4,0,3,0,3,1,248,3,4,2,0,0,0,0,0,0,0,2,8,3,-1.2290770642915112
60,2,107.0,10186,1,0,3,0,4,0,13,2,0,0,3,7,5,0,0,3,3,0.0,2,2,2,2,2,3,2,674,0,0,76,750,0,0,1,4,1061,862,0,1923,1,0,2,1,3,1,2,8,4,1,5,0,2,2,564,3,4,2,240,39,0,0,0,0,0,6,8,3,0.22251190425598094
30,2,50.0,5330,1,3,1,0,4,0,1,2,0,0,2,4,7,2,0,7,9,0.0,1,2,1,3,2,3,3,280,0,0,140,420,0,2,1,4,708,0,0,708,0,0,1,0,2,1,1,5,4,0,3,4,1,0,0,2,2,2,164,0,0,0,0,0,0,12,8,3,-1.7527515656029482
60,2,63.0,9084,1,0,3,0,4,0,6,2,0,0,3,7,5,2,0,7,9,0.0,3,2,2,2,2,3,5,0,0,0,935,935,0,2,1,4,955,677,0,1632,0,0,2,1,3,1,3,8,4,1,5,0,0,2,462,3,4,2,0,28,0,0,0,0,0,6,8,3,-0.02554443847048923
20,2,85.0,10000,1,3,3,0,4,0,19,2,0,0,2,8,5,2,0,7,9,410.0,2,2,2,2,1,0,5,0,0,0,1588,1588,0,0,1,4,1588,0,0,1588,0,0,2,0,3,1,2,7,4,1,2,0,2,3,825,3,4,2,144,45,0,0,0,0,0,12,8,3,0.9023700287655658
80,2,55.0,10780,1,0,3,0,4,0,3,2,0,0,5,5,5,0,0,4,5,0.0,3,2,1,3,2,0,0,483,0,0,428,911,0,2,1,4,954,0,0,954,0,0,1,0,3,1,3,6,4,0,3,3,3,2,576,3,4,2,0,0,0,0,0,0,0,7,8,3,-0.8340243703197253
20,2,67.0,8877,1,3,3,0,4,1,5,2,0,0,2,4,6,0,0,4,5,0.0,3,2,1,3,2,2,0,690,0,0,126,816,0,0,1,4,816,0,0,816,1,0,1,0,2,1,3,3,4,1,2,3,3,1,288,0,0,2,0,0,0,0,0,0,0,5,8,3,-1.4311970472538202
60,2,95.0,13450,1,0,3,0,0,0,3,2,0,0,3,7,5,0,0,7,9,0.0,2,2,2,2,2,3,2,700,0,0,216,916,0,0,1,4,920,941,0,1861,1,0,2,1,3,1,2,8,4,0,3,2,2,2,492,3,4,2,146,91,0,0,0,0,0,6,8,3,0.40625734331262553
20,2,66.0,13695,1,3,3,0,4,0,18,4,0,0,2,6,5,0,0,7,9,0.0,3,2,2,2,2,3,2,814,0,0,300,1114,0,0,1,4,1114,0,0,1114,1,0,1,0,3,1,2,6,4,0,3,3,3,2,576,3,4,2,0,78,0,0,0,0,0,7,8,3,-0.42059713244227503
60,2,69.0,9375,1,3,3,0,4,0,3,2,0,0,3,8,5,0,0,7,9,149.0,2,2,2,2,2,3,5,0,0,0,1284,1284,0,0,1,4,1284,885,0,2169,0,0,2,1,3,1,2,7,4,1,2,0,2,2,647,3,4,2,192,87,0,0,0,0,0,8,8,3,0.9299318446240625
50,2,57.0,7558,1,3,0,0,4,0,4,2,0,0,0,6,6,0,0,1,7,0.0,3,2,0,3,2,3,5,0,0,0,896,896,0,2,1,4,1172,741,0,1913,0,0,1,1,3,1,3,9,4,1,5,3,3,2,342,0,0,2,0,0,0,0,0,0,0,3,8,3,-0.016357166517657
60,2,85.0,11103,1,0,3,0,0,0,3,2,0,0,3,7,5,0,0,7,9,0.0,2,2,2,2,2,3,5,0,0,0,728,728,0,0,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,4,1,5,0,0,2,440,3,4,2,0,0,0,0,0,0,0,7,6,4,-0.40525438828104526
20,2,93.0,15306,1,0,1,0,0,0,21,2,0,0,2,8,5,0,0,7,9,100.0,2,2,2,0,2,1,2,80,0,0,1652,1732,0,0,1,4,1776,0,0,1776,1,0,2,0,3,1,2,7,4,1,2,0,0,3,712,3,4,2,0,0,0,0,0,0,0,5,6,4,1.9398519013110982
80,2,102.0,10192,1,0,3,0,4,0,12,2,0,0,5,7,6,0,0,4,5,143.0,3,2,1,3,2,3,5,0,0,0,570,570,0,2,1,4,1222,698,0,1920,0,0,3,0,4,1,2,8,4,1,5,0,2,2,487,3,4,2,0,98,0,0,0,0,0,9,8,3,-0.1449789738573082
20,2,69.0,9477,1,3,3,0,0,0,10,2,0,0,2,5,5,0,0,3,3,65.0,3,2,1,3,2,3,4,340,0,0,524,864,0,3,1,4,892,0,0,892,0,0,1,0,3,1,3,5,4,0,3,0,2,1,264,3,4,2,0,0,0,0,0,0,0,10,8,3,-1.2474516081971756
